dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2020-12-15T17:16:49.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0lAAD,New Business,Open,2020-12-16T14:03:24.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0qAAD,New Business,Lost,2021-01-19T16:43:47.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0gAAD,New Business,Open,2020-12-17T15:27:34.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2020-12-17T16:19:44.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0qAAD,New Business,Open,2020-12-17T17:57:00.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0gAAD,New Business,Lost,2021-02-10T13:23:40.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2020-12-18T16:51:50.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2020-12-18T20:55:50.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2020-12-18T21:40:39.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2020-12-21T19:17:37.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2020-12-22T16:43:51.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0qAAD,New Business,Open,2020-12-23T18:41:58.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2020-12-29T16:07:04.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-01-04T17:14:00.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0qAAD,New Business,Lost,2021-02-22T16:01:57.000Z,0.00
