dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2020-10-19T17:40:17.474Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2020-10-19T17:33:49.876Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2020-10-21T22:31:23.960Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-11-02T22:08:28.909Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2020-12-07T21:00:20.486Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2020-12-03T16:22:28.899Z,500.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Won,2020-11-18T21:27:21.451Z,500.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Won,2020-12-01T18:57:16.327Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,Unavailable,Open,2020-12-07T17:36:56.156Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:21:34.434Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:28:00.652Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:40:03.084Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:38:25.297Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Won,2021-01-21T22:19:54.171Z,500.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:37:43.646Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:56:00.951Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:55:30.408Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:56:58.918Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:50:16.645Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:23:34.860Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:44:44.469Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:24:21.139Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:26:54.280Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:54:59.300Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:41:40.272Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:34:19.613Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:40:57.501Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Open,2020-12-07T17:43:41.086Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2019-08-09T19:20:53.330Z,200000.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-10-31T16:32:18.452Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2021-01-07T16:01:12.914Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,Unavailable,Won,2021-01-07T19:12:40.248Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Lost,2021-01-07T16:19:01.105Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2021-01-14T20:09:31.964Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2021-02-09T17:22:37.408Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Lost,2021-01-07T16:19:42.767Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-11-12T16:54:43.551Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2018-11-26T18:00:59.665Z,50000.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-11-12T20:24:33.424Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Won,2021-01-20T20:30:40.993Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,Existing Business,Open,2018-11-12T18:55:51.992Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-11-12T19:34:50.033Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-11-12T19:37:27.419Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-11-12T18:59:41.649Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2020-01-06T20:23:28.046Z,200000.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-11-12T20:35:34.882Z,0.00
17062,AuxRole17062001,AuxRole17062001:39821835,Unavailable,Won,2021-01-21T15:55:20.784Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2021-02-19T16:04:08.321Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2021-02-04T20:45:29.213Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2021-02-09T21:09:55.026Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2021-02-09T22:18:16.179Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2021-02-17T16:08:17.350Z,500.00
17062,AuxRole17062001,AuxRole17062001:39821835,Unavailable,Won,2021-02-17T15:29:06.527Z,500.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Won,2021-02-17T15:51:09.097Z,7000.00
17062,AuxRole17062001,AuxRole17062001:39821835,New Business,Won,2021-02-17T15:55:00.802Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Lost,2020-12-07T21:16:32.177Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-11-29T19:46:55.932Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-12-04T16:47:12.623Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-12-04T17:28:26.353Z,0.00
17062,AuxRole17062001,AuxRole17062001:34261283,New Business,Lost,2019-04-15T21:05:48.395Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-12-13T16:06:04.826Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-12-14T19:32:01.862Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2021-02-26T15:14:39.455Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2018-12-20T22:50:32.874Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Lost,2020-09-30T15:44:18.740Z,0.00
17062,AuxRole17062001,AuxRole17062001:34261283,New Business,Won,2019-08-16T18:43:20.939Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2019-01-09T16:17:00.267Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2019-01-14T16:12:54.325Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2019-01-14T16:20:19.747Z,500.00
17062,AuxRole17062001,AuxRole17062001:34261283,New Business,Won,2019-02-11T22:13:02.921Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Lost,2019-04-30T17:23:25.013Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Lost,2021-01-07T16:19:42.767Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,Existing Business,Open,2019-03-22T13:35:26.380Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2019-04-11T21:28:13.050Z,0.00
17062,AuxRole17062001,AuxRole17062001:34261283,New Business,Won,2019-04-25T15:20:00.109Z,500.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Open,2019-04-29T17:23:21.495Z,0.00
17062,AuxRole17062000,AuxRole17062000:33661489,New Business,Won,2020-07-20T21:40:58.530Z,200000.00
