dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
16006,00E1Y000001Ws4ZUAS,00E1Y000001Ws4ZUAS:0052000000171WYAAY,New Business,Won,2017-08-28T20:41:36.000Z,30000.00
16006,00E1Y000001Ws4ZUAS,00E1Y000001Ws4ZUAS:0052000000171WYAAY,New Business,Lost,2018-01-29T19:15:48.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008ruBLAAY,New Business,Lost,2018-01-03T21:46:15.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-08-15T16:56:43.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-08-14T17:10:07.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008ruBLAAY,New Business,Lost,2017-07-25T15:36:52.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-08-15T16:58:54.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,Existing Business,Lost,2018-03-20T20:44:05.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-08-21T18:29:41.000Z,0.00
16006,00Ei0000001ALL4EAO,00Ei0000001ALL4EAO:005i0000005LjscAAC,New Business,Lost,2017-11-15T17:30:19.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000008yrcuQAA,Existing Business,Won,2017-07-06T18:13:54.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Lost,2018-04-02T14:07:55.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,Existing Business,Lost,2017-09-07T18:37:58.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008ruBLAAY,New Business,Lost,2017-09-18T15:21:18.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-08-10T20:12:54.000Z,0.00
16006,00E1Y000001Ws4ZUAS,00E1Y000001Ws4ZUAS:0052000000171WYAAY,New Business,Lost,2017-12-12T00:20:28.000Z,0.00
16006,00E1Y000001Ws4ZUAS,00E1Y000001Ws4ZUAS:0052000000171WYAAY,Existing Business,Lost,2018-09-25T16:31:38.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000006Ep4WAAS,New Business,Lost,2017-08-28T14:42:56.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-08-14T17:19:28.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-07-17T19:35:08.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000006Ep4WAAS,New Business,Lost,2018-01-04T17:06:28.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008rwWGAAY,New Business,Lost,2017-07-17T19:34:17.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000006Ep4WAAS,New Business,Lost,2017-10-06T14:04:45.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000008yrcuQAA,Existing Business,Won,2017-07-06T16:52:36.000Z,-7500.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2017-11-02T20:43:41.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-04-13T15:40:26.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-07-03T17:42:26.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,Existing Business,Won,2018-05-09T17:52:43.000Z,7488.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009aO5sQAE,Existing Business,Lost,2018-05-01T02:06:08.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000008o76FQAQ,Existing Business,Lost,2018-05-16T04:44:33.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009aO5sQAE,Existing Business,Won,2018-05-09T17:57:23.000Z,40375.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-06-06T21:02:29.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009aO5sQAE,New Business,Lost,2018-07-02T18:58:46.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-08-07T19:46:58.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-05-03T05:04:33.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-07-09T15:59:52.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000008o76FQAQ,Existing Business,Lost,2018-05-04T17:50:53.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000008o76FQAQ,New Business,Lost,2018-10-01T20:44:59.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-05-02T20:48:42.000Z,1960.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-08-30T21:00:15.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Lost,2018-07-15T22:06:17.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000008o76FQAQ,Existing Business,Won,2018-05-03T20:33:32.000Z,1920.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-08-30T21:00:15.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-09-17T23:10:04.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-10-02T22:16:49.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2019-01-29T17:47:21.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-08-07T19:32:42.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-09-17T23:10:04.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-07-03T17:38:47.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-08-30T21:00:15.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-05-09T18:01:46.000Z,34360.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000008o76FQAQ,New Business,Lost,2018-10-01T20:41:57.000Z,0.00
16006,00E1Y000001Ws4ZUAS,00E1Y000001Ws4ZUAS:0052000000171WYAAY,New Business,Lost,2020-06-19T23:01:45.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2019-05-03T17:03:34.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-07-15T22:01:03.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-08-07T17:43:28.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-08-30T20:16:01.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,New Business,Won,2018-12-31T22:30:02.000Z,170500.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,Existing Business,Lost,2018-06-04T04:42:50.000Z,0.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,New Business,Lost,2018-05-29T04:03:41.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-05-14T20:19:21.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,Existing Business,Won,2018-05-17T21:41:56.000Z,50730.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-06-01T03:57:41.000Z,1800.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-05-19T00:39:38.000Z,1800.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-05-21T23:30:00.000Z,3216.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,Existing Business,Won,2018-06-26T02:42:28.000Z,9750.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,New Business,Lost,2018-07-09T15:55:24.000Z,0.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,New Business,Lost,2018-06-26T02:55:01.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Won,2018-08-29T01:20:54.000Z,30000.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,Existing Business,Lost,2018-10-02T22:16:49.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-10-03T00:54:29.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-08-07T17:42:04.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,Existing Business,Won,2018-05-31T02:08:37.000Z,1090.08
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,Existing Business,Lost,2018-11-19T23:53:29.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,New Business,Lost,2018-05-30T19:06:41.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-07-31T17:00:31.000Z,0.00
16006,00Ei0000001ALL4EAO,00Ei0000001ALL4EAO:005i0000005LjscAAC,Existing Business,Open,2018-05-31T07:00:23.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Won,2018-06-07T22:55:20.000Z,35000.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2019-03-30T06:17:19.000Z,3333.33
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,Existing Business,Lost,2018-10-24T23:50:03.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,Existing Business,Won,2018-09-24T20:34:14.000Z,125389.80
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005200000027AheAAE,New Business,Lost,2018-09-17T17:51:41.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Lost,2018-06-12T00:36:18.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2018-07-03T18:02:59.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-06-06T00:51:21.000Z,5400.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-06-06T00:41:10.000Z,3360.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009aO5sQAE,Existing Business,Lost,2019-02-19T18:19:42.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009aO5sQAE,New Business,Lost,2018-06-25T15:14:35.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,Existing Business,Lost,2018-08-30T20:55:41.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-06-08T16:53:44.000Z,1740.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,New Business,Won,2018-06-29T19:14:55.000Z,3138750.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-08-30T21:00:15.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-09-17T23:12:46.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-09-17T23:12:46.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-08-30T20:16:23.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,New Business,Lost,2019-09-03T16:54:06.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009aO5sQAE,Existing Business,Won,2018-07-06T21:07:28.000Z,30000.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,New Business,Lost,2019-02-01T17:43:01.000Z,0.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,New Business,Lost,2018-07-09T15:52:59.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-06-13T19:52:19.000Z,0.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-09-17T23:10:04.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Won,2018-09-01T01:50:11.000Z,5000.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-06-15T22:53:26.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009aO5sQAE,Existing Business,Won,2018-06-28T15:27:54.000Z,12000.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:005i0000008SMEKAA4,Existing Business,Lost,2018-08-09T00:58:29.000Z,0.00
16006,00Ei0000001ALLJEA4,00Ei0000001ALLJEA4:0051Y000009a0dCQAQ,Existing Business,Won,2018-08-21T19:47:39.000Z,10620.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2020-02-19T17:06:25.000Z,0.00
16006,00Ei0000001ALLTEA4,00Ei0000001ALLTEA4:0051Y000008o76PQAQ,Existing Business,Won,2018-07-06T15:43:22.000Z,3600.00
16006,00E1Y000001N1qdUAC,00E1Y000001N1qdUAC:0051Y0000098yrYQAQ,New Business,Lost,2018-06-26T17:57:40.000Z,0.00
