revenue_date,revenue,dw_cid,pred_date
2020-04-25,2427.065286920521,17047,2020-02-14
2020-04-26,2427.065286920521,17047,2020-02-14
2020-04-27,2427.065286920521,17047,2020-02-14
2020-04-28,2427.065286920521,17047,2020-02-14
2020-04-29,2427.065286920521,17047,2020-02-14
2020-04-30,2427.065286920521,17047,2020-02-14
2020-05-01,2046.0389742375087,17047,2020-02-14
2020-05-02,2046.0389742375087,17047,2020-02-14
2020-05-03,2046.0389742375087,17047,2020-02-14
2020-05-04,2046.0389742375087,17047,2020-02-14
2020-05-05,2046.0389742375087,17047,2020-02-14
2020-05-06,2046.0389742375087,17047,2020-02-14
2020-05-07,2046.0389742375087,17047,2020-02-14
2020-05-08,2046.0389742375087,17047,2020-02-14
2020-05-09,2046.0389742375087,17047,2020-02-14
2020-05-10,2046.0389742375087,17047,2020-02-14
2020-05-11,2046.0389742375087,17047,2020-02-14
2020-05-12,2046.0389742375087,17047,2020-02-14
2020-05-13,2046.0389742375087,17047,2020-02-14
2020-05-14,2046.0389742375087,17047,2020-02-14
2020-05-15,2046.0389742375087,17047,2020-02-14
2020-05-16,2046.0389742375087,17047,2020-02-14
2020-05-17,2046.0389742375087,17047,2020-02-14
2020-05-18,2046.0389742375087,17047,2020-02-14
2020-05-19,2046.0389742375087,17047,2020-02-14
2020-05-20,2046.0389742375087,17047,2020-02-14
2020-05-21,2046.0389742375087,17047,2020-02-14
2020-05-22,2046.0389742375087,17047,2020-02-14
2020-05-23,2046.0389742375087,17047,2020-02-14
2020-05-24,2046.0389742375087,17047,2020-02-14
2020-05-25,2046.0389742375087,17047,2020-02-14
2020-05-26,2046.0389742375087,17047,2020-02-14
2020-05-27,2046.0389742375087,17047,2020-02-14
2020-05-28,2046.0389742375087,17047,2020-02-14
2020-05-29,2046.0389742375087,17047,2020-02-14
2020-05-30,2046.0389742375087,17047,2020-02-14
2020-05-31,2046.0389742375087,17047,2020-02-14
2020-06-01,2391.3736380983314,17047,2020-02-14
2020-06-02,2391.3736380983314,17047,2020-02-14
2020-06-03,2391.3736380983314,17047,2020-02-14
2020-06-04,2391.3736380983314,17047,2020-02-14
2020-06-05,2391.3736380983314,17047,2020-02-14
2020-06-06,2391.3736380983314,17047,2020-02-14
2020-06-07,2391.3736380983314,17047,2020-02-14
2020-06-08,2391.3736380983314,17047,2020-02-14
2020-06-09,2391.3736380983314,17047,2020-02-14
2020-06-10,2391.3736380983314,17047,2020-02-14
2020-06-11,2391.3736380983314,17047,2020-02-14
2020-06-12,2391.3736380983314,17047,2020-02-14
2020-06-13,2391.3736380983314,17047,2020-02-14
2020-06-14,2391.3736380983314,17047,2020-02-14
2020-06-15,2391.3736380983314,17047,2020-02-14
2020-06-16,2391.3736380983314,17047,2020-02-14
2020-06-17,2391.3736380983314,17047,2020-02-14
2020-06-18,2391.3736380983314,17047,2020-02-14
2020-06-19,2391.3736380983314,17047,2020-02-14
2020-06-20,2391.3736380983314,17047,2020-02-14
2020-06-21,2391.3736380983314,17047,2020-02-14
2020-06-22,2391.3736380983314,17047,2020-02-14
2020-06-23,2391.3736380983314,17047,2020-02-14
2020-06-24,2391.3736380983314,17047,2020-02-14
2020-06-25,2391.3736380983314,17047,2020-02-14
2020-06-26,2391.3736380983314,17047,2020-02-14
2020-06-27,2391.3736380983314,17047,2020-02-14
2020-06-28,2391.3736380983314,17047,2020-02-14
2020-06-29,2391.3736380983314,17047,2020-02-14
2020-06-30,2391.3736380983314,17047,2020-02-14
2020-07-01,1890.6767722210866,17047,2020-02-14
2020-07-02,1890.6767722210866,17047,2020-02-14
2020-07-03,1890.6767722210866,17047,2020-02-14
2020-07-04,1890.6767722210866,17047,2020-02-14
2020-07-05,1890.6767722210866,17047,2020-02-14
2020-07-06,1890.6767722210866,17047,2020-02-14
2020-07-07,1890.6767722210866,17047,2020-02-14
2020-07-08,1890.6767722210866,17047,2020-02-14
2020-07-09,1890.6767722210866,17047,2020-02-14
2020-07-10,1890.6767722210866,17047,2020-02-14
2020-07-11,1890.6767722210866,17047,2020-02-14
2020-07-12,1890.6767722210866,17047,2020-02-14
2020-07-13,1890.6767722210866,17047,2020-02-14
2020-07-14,1890.6767722210866,17047,2020-02-14
2020-07-15,1890.6767722210866,17047,2020-02-14
2020-07-16,1890.6767722210866,17047,2020-02-14
2020-07-17,1890.6767722210866,17047,2020-02-14
2020-07-18,1890.6767722210866,17047,2020-02-14
2020-07-19,1890.6767722210866,17047,2020-02-14
2020-07-20,1890.6767722210866,17047,2020-02-14
2020-07-21,1890.6767722210866,17047,2020-02-14
2020-07-22,1890.6767722210866,17047,2020-02-14
2020-07-23,1890.6767722210866,17047,2020-02-14
2020-07-24,1890.6767722210866,17047,2020-02-14
2020-07-25,1890.6767722210866,17047,2020-02-14
2020-07-26,1890.6767722210866,17047,2020-02-14
2020-07-27,1890.6767722210866,17047,2020-02-14
2020-07-28,1890.6767722210866,17047,2020-02-14
2020-07-29,1890.6767722210866,17047,2020-02-14
2020-07-30,1890.6767722210866,17047,2020-02-14
2020-07-31,1890.6767722210866,17047,2020-02-14
2020-08-01,2397.8210138526633,17047,2020-02-14
2020-08-02,2397.8210138526633,17047,2020-02-14
2020-08-03,2397.8210138526633,17047,2020-02-14
2020-08-04,2397.8210138526633,17047,2020-02-14
2020-08-05,2397.8210138526633,17047,2020-02-14
2020-08-06,2397.8210138526633,17047,2020-02-14
2020-08-07,2397.8210138526633,17047,2020-02-14
2020-08-08,2397.8210138526633,17047,2020-02-14
2020-08-09,2397.8210138526633,17047,2020-02-14
2020-08-10,2397.8210138526633,17047,2020-02-14
2020-08-11,2397.8210138526633,17047,2020-02-14
2020-08-12,2397.8210138526633,17047,2020-02-14
2020-08-13,2397.8210138526633,17047,2020-02-14
2020-08-14,2397.8210138526633,17047,2020-02-14
2020-08-15,2397.8210138526633,17047,2020-02-14
2020-08-16,2397.8210138526633,17047,2020-02-14
2020-08-17,2397.8210138526633,17047,2020-02-14
2020-08-18,2397.8210138526633,17047,2020-02-14
2020-08-19,2397.8210138526633,17047,2020-02-14
2020-08-20,2397.8210138526633,17047,2020-02-14
2020-08-21,2397.8210138526633,17047,2020-02-14
2020-08-22,2397.8210138526633,17047,2020-02-14
2020-08-23,2397.8210138526633,17047,2020-02-14
2020-08-24,2397.8210138526633,17047,2020-02-14
2020-08-25,2397.8210138526633,17047,2020-02-14
2020-08-26,2397.8210138526633,17047,2020-02-14
2020-08-27,2397.8210138526633,17047,2020-02-14
2020-08-28,2397.8210138526633,17047,2020-02-14
2020-08-29,2397.8210138526633,17047,2020-02-14
2020-08-30,2397.8210138526633,17047,2020-02-14
2020-08-31,2397.8210138526633,17047,2020-02-14
2020-09-01,2232.223698780545,17047,2020-02-14
2020-09-02,2232.223698780545,17047,2020-02-14
2020-09-03,2232.223698780545,17047,2020-02-14
2020-09-04,2232.223698780545,17047,2020-02-14
2020-09-05,2232.223698780545,17047,2020-02-14
2020-09-06,2232.223698780545,17047,2020-02-14
2020-09-07,2232.223698780545,17047,2020-02-14
2020-09-08,2232.223698780545,17047,2020-02-14
2020-09-09,2232.223698780545,17047,2020-02-14
2020-09-10,2232.223698780545,17047,2020-02-14
2020-09-11,2232.223698780545,17047,2020-02-14
2020-09-12,2232.223698780545,17047,2020-02-14
2020-09-13,2232.223698780545,17047,2020-02-14
2020-09-14,2232.223698780545,17047,2020-02-14
2020-09-15,2232.223698780545,17047,2020-02-14
2020-09-16,2232.223698780545,17047,2020-02-14
2020-09-17,2232.223698780545,17047,2020-02-14
2020-09-18,2232.223698780545,17047,2020-02-14
2020-09-19,2232.223698780545,17047,2020-02-14
2020-09-20,2232.223698780545,17047,2020-02-14
2020-09-21,2232.223698780545,17047,2020-02-14
2020-09-22,2232.223698780545,17047,2020-02-14
2020-09-23,2232.223698780545,17047,2020-02-14
2020-09-24,2232.223698780545,17047,2020-02-14
2020-09-25,2232.223698780545,17047,2020-02-14
2020-09-26,2232.223698780545,17047,2020-02-14
2020-09-27,2232.223698780545,17047,2020-02-14
2020-09-28,2232.223698780545,17047,2020-02-14
2020-09-29,2232.223698780545,17047,2020-02-14
2020-09-30,2232.223698780545,17047,2020-02-14
2020-10-01,2688.656505907991,17047,2020-02-14
2020-10-02,2688.656505907991,17047,2020-02-14
2020-10-03,2688.656505907991,17047,2020-02-14
2020-10-04,2688.656505907991,17047,2020-02-14
2020-10-05,2688.656505907991,17047,2020-02-14
2020-10-06,2688.656505907991,17047,2020-02-14
2020-10-07,2688.656505907991,17047,2020-02-14
2020-10-08,2688.656505907991,17047,2020-02-14
2020-10-09,2688.656505907991,17047,2020-02-14
2020-10-10,2688.656505907991,17047,2020-02-14
2020-10-11,2688.656505907991,17047,2020-02-14
2020-10-12,2688.656505907991,17047,2020-02-14
2020-10-13,2688.656505907991,17047,2020-02-14
2020-10-14,2688.656505907991,17047,2020-02-14
2020-10-15,2688.656505907991,17047,2020-02-14
2020-10-16,2688.656505907991,17047,2020-02-14
2020-10-17,2688.656505907991,17047,2020-02-14
2020-10-18,2688.656505907991,17047,2020-02-14
2020-10-19,2688.656505907991,17047,2020-02-14
2020-10-20,2688.656505907991,17047,2020-02-14
2020-10-21,2688.656505907991,17047,2020-02-14
2020-10-22,2688.656505907991,17047,2020-02-14
2020-10-23,2688.656505907991,17047,2020-02-14
2020-10-24,2688.656505907991,17047,2020-02-14
2020-10-25,2688.656505907991,17047,2020-02-14
2020-10-26,2688.656505907991,17047,2020-02-14
2020-10-27,2688.656505907991,17047,2020-02-14
2020-10-28,2688.656505907991,17047,2020-02-14
2020-10-29,2688.656505907991,17047,2020-02-14
2020-10-30,2688.656505907991,17047,2020-02-14
2020-10-31,2688.656505907991,17047,2020-02-14
2020-11-01,2682.8086925037733,17047,2020-02-14
2020-11-02,2682.8086925037733,17047,2020-02-14
2020-11-03,2682.8086925037733,17047,2020-02-14
2020-11-04,2682.8086925037733,17047,2020-02-14
2020-11-05,2682.8086925037733,17047,2020-02-14
2020-11-06,2682.8086925037733,17047,2020-02-14
2020-11-07,2682.8086925037733,17047,2020-02-14
2020-11-08,2682.8086925037733,17047,2020-02-14
2020-11-09,2682.8086925037733,17047,2020-02-14
2020-11-10,2682.8086925037733,17047,2020-02-14
2020-11-11,2682.8086925037733,17047,2020-02-14
2020-11-12,2682.8086925037733,17047,2020-02-14
2020-11-13,2682.8086925037733,17047,2020-02-14
2020-11-14,2682.8086925037733,17047,2020-02-14
2020-11-15,2682.8086925037733,17047,2020-02-14
2020-11-16,2682.8086925037733,17047,2020-02-14
2020-11-17,2682.8086925037733,17047,2020-02-14
2020-11-18,2682.8086925037733,17047,2020-02-14
2020-11-19,2682.8086925037733,17047,2020-02-14
2020-11-20,2682.8086925037733,17047,2020-02-14
2020-11-21,2682.8086925037733,17047,2020-02-14
2020-11-22,2682.8086925037733,17047,2020-02-14
2020-11-23,2682.8086925037733,17047,2020-02-14
2020-11-24,2682.8086925037733,17047,2020-02-14
2020-11-25,2682.8086925037733,17047,2020-02-14
2020-11-26,2682.8086925037733,17047,2020-02-14
2020-11-27,2682.8086925037733,17047,2020-02-14
2020-11-28,2682.8086925037733,17047,2020-02-14
2020-11-29,2682.8086925037733,17047,2020-02-14
2020-11-30,2682.8086925037733,17047,2020-02-14
2020-12-01,1934.6692466709665,17047,2020-02-14
2020-12-02,1934.6692466709665,17047,2020-02-14
2020-12-03,1934.6692466709665,17047,2020-02-14
2020-12-04,1934.6692466709665,17047,2020-02-14
2020-12-05,1934.6692466709665,17047,2020-02-14
2020-12-06,1934.6692466709665,17047,2020-02-14
2020-12-07,1934.6692466709665,17047,2020-02-14
2020-12-08,1934.6692466709665,17047,2020-02-14
2020-12-09,1934.6692466709665,17047,2020-02-14
2020-12-10,1934.6692466709665,17047,2020-02-14
2020-12-11,1934.6692466709665,17047,2020-02-14
2020-12-12,1934.6692466709665,17047,2020-02-14
2020-12-13,1934.6692466709665,17047,2020-02-14
2020-12-14,1934.6692466709665,17047,2020-02-14
2020-12-15,1934.6692466709665,17047,2020-02-14
2020-12-16,1934.6692466709665,17047,2020-02-14
2020-12-17,1934.6692466709665,17047,2020-02-14
2020-12-18,1934.6692466709665,17047,2020-02-14
2020-12-19,1934.6692466709665,17047,2020-02-14
2020-12-20,1934.6692466709665,17047,2020-02-14
2020-12-21,1934.6692466709665,17047,2020-02-14
2020-12-22,1934.6692466709665,17047,2020-02-14
2020-12-23,1934.6692466709665,17047,2020-02-14
2020-12-24,1934.6692466709665,17047,2020-02-14
2020-12-25,1934.6692466709665,17047,2020-02-14
2020-12-26,1934.6692466709665,17047,2020-02-14
2020-12-27,1934.6692466709665,17047,2020-02-14
2020-12-28,1934.6692466709665,17047,2020-02-14
2020-12-29,1934.6692466709665,17047,2020-02-14
2020-12-30,1934.6692466709665,17047,2020-02-14
2020-12-31,1934.6692466709665,17047,2020-02-14
2021-01-01,2820.028423416254,17047,2020-02-14
2021-01-02,2820.028423416254,17047,2020-02-14
2021-01-03,2820.028423416254,17047,2020-02-14
2021-01-04,2820.028423416254,17047,2020-02-14
2021-01-05,2820.028423416254,17047,2020-02-14
2021-01-06,2820.028423416254,17047,2020-02-14
2021-01-07,2820.028423416254,17047,2020-02-14
2021-01-08,2820.028423416254,17047,2020-02-14
2021-01-09,2820.028423416254,17047,2020-02-14
2021-01-10,2820.028423416254,17047,2020-02-14
2021-01-11,2820.028423416254,17047,2020-02-14
2021-01-12,2820.028423416254,17047,2020-02-14
2021-01-13,2820.028423416254,17047,2020-02-14
2021-01-14,2820.028423416254,17047,2020-02-14
2021-01-15,2820.028423416254,17047,2020-02-14
2021-01-16,2820.028423416254,17047,2020-02-14
2021-01-17,2820.028423416254,17047,2020-02-14
2021-01-18,2820.028423416254,17047,2020-02-14
2021-01-19,2820.028423416254,17047,2020-02-14
2021-01-20,2820.028423416254,17047,2020-02-14
2021-01-21,2820.028423416254,17047,2020-02-14
2021-01-22,2820.028423416254,17047,2020-02-14
2021-01-23,2820.028423416254,17047,2020-02-14
2021-01-24,2820.028423416254,17047,2020-02-14
2021-01-25,2820.028423416254,17047,2020-02-14
2021-01-26,2820.028423416254,17047,2020-02-14
2021-01-27,2820.028423416254,17047,2020-02-14
2021-01-28,2820.028423416254,17047,2020-02-14
2021-01-29,2820.028423416254,17047,2020-02-14
2021-01-30,2820.028423416254,17047,2020-02-14
2021-01-31,2820.028423416254,17047,2020-02-14
2021-02-01,3026.8668460919444,17047,2020-02-14
2021-02-02,3026.8668460919444,17047,2020-02-14
2021-02-03,3026.8668460919444,17047,2020-02-14
2021-02-04,3026.8668460919444,17047,2020-02-14
2021-02-05,3026.8668460919444,17047,2020-02-14
2021-02-06,3026.8668460919444,17047,2020-02-14
2021-02-07,3026.8668460919444,17047,2020-02-14
2021-02-08,3026.8668460919444,17047,2020-02-14
2021-02-09,3026.8668460919444,17047,2020-02-14
2021-02-10,3026.8668460919444,17047,2020-02-14
2021-02-11,3026.8668460919444,17047,2020-02-14
2021-02-12,3026.8668460919444,17047,2020-02-14
2021-02-13,3026.8668460919444,17047,2020-02-14
2021-02-14,3026.8668460919444,17047,2020-02-14
2021-02-15,3026.8668460919444,17047,2020-02-14
2021-02-16,3026.8668460919444,17047,2020-02-14
2021-02-17,3026.8668460919444,17047,2020-02-14
2021-02-18,3026.8668460919444,17047,2020-02-14
2021-02-19,3026.8668460919444,17047,2020-02-14
2021-02-20,3026.8668460919444,17047,2020-02-14
2021-02-21,3026.8668460919444,17047,2020-02-14
2021-02-22,3026.8668460919444,17047,2020-02-14
2021-02-23,3026.8668460919444,17047,2020-02-14
2021-02-24,3026.8668460919444,17047,2020-02-14
2021-02-25,3026.8668460919444,17047,2020-02-14
2021-02-26,3026.8668460919444,17047,2020-02-14
2021-02-27,3026.8668460919444,17047,2020-02-14
2021-02-28,3026.8668460919444,17047,2020-02-14
